wing_index,group,landmark,error_px
2964,18,14,1.880770206451416
2964,18,15,1.4241048097610474
2964,18,16,0.4955753684043884
2964,18,17,1.0046888589859009
2964,18,18,0.48158183693885803
2964,18,19,2.786447048187256
2965,18,1,1.8497309684753418
2965,18,2,1.6768653392791748
2965,18,3,4.7159104347229
2965,18,4,1.3468990325927734
2965,18,5,2.285752058029175
2965,18,6,1.9250932931900024
2965,18,7,2.2738282680511475
2965,18,8,1.7383337020874023
2965,18,9,0.6731531023979187
2965,18,10,2.229569911956787
2965,18,11,1.8949061632156372
2965,18,12,1.7973623275756836
2965,18,13,1.4509767293930054
2965,18,14,1.963207721710205
2965,18,15,2.0533318519592285
2965,18,16,1.6659972667694092
2965,18,17,1.5660191774368286
2965,18,18,2.2387828826904297
2965,18,19,4.863364219665527
2969,18,1,2.3198773860931396
2969,18,2,2.0885064601898193
2969,18,3,0.7027022242546082
2969,18,4,2.666041612625122
2969,18,5,2.4653992652893066
2969,18,6,1.6263521909713745
2969,18,7,2.1257636547088623
2969,18,8,0.7419198751449585
2969,18,9,0.8803772330284119
2969,18,10,0.6783540844917297
2969,18,11,0.6968960762023926
2969,18,12,1.2998501062393188
2969,18,13,1.8077962398529053
2969,18,14,0.5365511775016785
2969,18,15,0.6897631883621216
2969,18,16,0.410612553358078
2969,18,17,1.6055759191513062
2969,18,18,1.8104454278945923
2969,18,19,0.08143129199743271
2974,18,1,0.35235580801963806
2974,18,2,0.6280921101570129
2974,18,3,1.1769574880599976
2974,18,4,0.6399943828582764
2974,18,5,1.590469241142273
2974,18,6,1.409843921661377
2974,18,7,1.3252578973770142
2974,18,8,1.774775743484497
2974,18,9,0.20438788831233978
2974,18,10,1.2045941352844238
2974,18,11,4.704633712768555
2974,18,12,2.148223400115967
2974,18,13,1.2033721208572388
2974,18,14,1.4591566324234009
2974,18,15,0.25804659724235535
2974,18,16,0.24006076157093048
2974,18,17,1.6826854944229126
2974,18,18,0.5456104874610901
2974,18,19,0.6750624775886536
2975,18,1,0.8191574215888977
2975,18,2,1.0838338136672974
2975,18,3,0.154109388589859
2975,18,4,2.0359699726104736
2975,18,5,1.1616041660308838
2975,18,6,2.1066770553588867
2975,18,7,1.011734127998352
2975,18,8,0.9344258904457092
2975,18,9,1.560490369796753
2975,18,10,0.6191666126251221
2975,18,11,0.5553198456764221
2975,18,12,1.5994852781295776
2975,18,13,6.816068172454834
2975,18,14,0.6818124055862427
2975,18,15,1.17196524143219
2975,18,16,1.4434314966201782
2975,18,17,1.9286160469055176
2975,18,18,0.7606831192970276
2975,18,19,0.825592041015625
2985,18,1,1.3991211652755737
2985,18,2,1.1678255796432495
2985,18,3,2.2370879650115967
2985,18,4,0.7540185451507568
2985,18,5,9.682470321655273
2985,18,6,1.8126320838928223
2985,18,7,2.2829642295837402
2985,18,8,1.3289399147033691
2985,18,9,0.5977184176445007
2985,18,10,2.0577638149261475
2985,18,11,2.674860715866089
2985,18,12,2.784743547439575
2985,18,13,1.5483072996139526
2985,18,14,2.213862895965576
2985,18,15,1.4064961671829224
2985,18,16,2.6678905487060547
2985,18,17,2.0902843475341797
2985,18,18,2.643681049346924
2985,18,19,1.519180178642273
2987,18,1,1.7844984531402588
2987,18,2,2.351938247680664
2987,18,3,0.9822863340377808
2987,18,4,0.46586817502975464
2987,18,5,1.1995583772659302
2987,18,6,2.052783966064453
2987,18,7,1.9305974245071411
2987,18,8,1.8564077615737915
2987,18,9,0.5469974875450134
2987,18,10,2.0286970138549805
2987,18,11,0.44581183791160583
2987,18,12,1.3064286708831787
2987,18,13,2.0588014125823975
2987,18,14,1.7029242515563965
2987,18,15,1.3029921054840088
2987,18,16,2.8450169563293457
2987,18,17,2.329284906387329
2987,18,18,0.9582275152206421
2987,18,19,2.4389119148254395
2990,18,1,1.2504409551620483
2990,18,2,17.274168014526367
2990,18,3,74.27804565429688
2990,18,4,1.8231010437011719
2990,18,5,1.3541663885116577
2990,18,6,43.1080207824707
2990,18,7,63.25230407714844
2990,18,8,25.197242736816406
2990,18,9,0.8300086259841919
2990,18,10,1.6007810831069946
2990,18,11,1.0384552478790283
2990,18,12,0.037506103515625
2990,18,13,1.2273856401443481
2990,18,14,52.78084182739258
2990,18,15,85.03861999511719
2990,18,16,52.69559097290039
2990,18,17,3.6324851512908936
2990,18,18,1.5365912914276123
2990,18,19,1.3292392492294312
2992,18,1,0.1617276668548584
2992,18,2,2.0654807090759277
2992,18,3,3.3321592807769775
2992,18,4,0.9411157965660095
2992,18,5,1.1828444004058838
2992,18,6,1.3424125909805298
2992,18,7,5.403907775878906
2992,18,8,1.4772238731384277
2992,18,9,1.4230718612670898
2992,18,10,2.644852876663208
2992,18,11,1.8396308422088623
2992,18,12,1.7907450199127197
2992,18,13,1.7722729444503784
2992,18,14,2.3904263973236084
2992,18,15,2.891052484512329
2992,18,16,1.7209218740463257
2992,18,17,1.2224088907241821
2992,18,18,2.228070020675659
2992,18,19,10.424345970153809
3010,18,1,1.273695945739746
3010,18,2,1.9889050722122192
3010,18,3,0.4681975245475769
3010,18,4,1.7649632692337036
3010,18,5,1.8283315896987915
3010,18,6,0.4418184757232666
3010,18,7,2.307382822036743
3010,18,8,1.6018073558807373
3010,18,9,0.7221955060958862
3010,18,10,4.861830711364746
3010,18,11,1.1525958776474
3010,18,12,1.3810882568359375
3010,18,13,0.945996880531311
3010,18,14,0.6334571838378906
3010,18,15,1.1450999975204468
3010,18,16,1.8591290712356567
3010,18,17,1.3123222589492798
3010,18,18,0.893272876739502
3010,18,19,6.940161228179932
3018,18,1,1.0510189533233643
3018,18,2,0.9144741296768188
3018,18,3,1.023987054824829
3018,18,4,5.361530780792236
3018,18,5,1.1248563528060913
3018,18,6,2.2333662509918213
3018,18,7,0.34485527873039246
3018,18,8,0.2385433167219162
3018,18,9,0.5450974702835083
3018,18,10,2.16990327835083
3018,18,11,1.6400642395019531
3018,18,12,2.4179482460021973
3018,18,13,2.915916919708252
3018,18,14,1.9418755769729614
3018,18,15,1.223129391670227
3018,18,16,0.9146422743797302
3018,18,17,1.3373230695724487
3018,18,18,2.5304222106933594
3018,18,19,0.7977998852729797
3026,18,1,2.3243155479431152
3026,18,2,0.5591867566108704
3026,18,3,1.8043701648712158
3026,18,4,3.7041075229644775
3026,18,5,1.718186855316162
3026,18,6,0.6983467936515808
3026,18,7,0.826621413230896
3026,18,8,1.603137731552124
3026,18,9,2.7809808254241943
3026,18,10,1.4876890182495117
3026,18,11,1.5562227964401245
3026,18,12,1.7299792766571045
3026,18,13,0.90670245885849
3026,18,14,1.4026607275009155
3026,18,15,1.9347883462905884
3026,18,16,71.5057601928711
3026,18,17,1.097206950187683
3026,18,18,2.1683130264282227
3026,18,19,1.9942282438278198
3031,18,1,1.0375394821166992
3031,18,2,0.619201123714447
3031,18,3,1.1736620664596558
3031,18,4,1.1399561166763306
3031,18,5,1.0526748895645142
3031,18,6,0.5176233053207397
3031,18,7,0.8401543498039246
3031,18,8,0.3047136962413788
3031,18,9,1.116712212562561
3031,18,10,0.6734755635261536
3031,18,11,0.13353204727172852
3031,18,12,1.0816940069198608
3031,18,13,1.7850141525268555
3031,18,14,2.6410598754882812
3031,18,15,1.0987812280654907
3031,18,16,1.1546915769577026
3031,18,17,5.2403564453125
3031,18,18,3.7332797050476074
3031,18,19,1.1727238893508911
3038,18,1,1.62301504611969
3038,18,2,0.8338150382041931
3038,18,3,1.66386079788208
3038,18,4,3.6876115798950195
3038,18,5,2.2818286418914795
3038,18,6,0.6977813243865967
3038,18,7,0.1625831574201584
3038,18,8,0.8215295672416687
3038,18,9,2.5562872886657715
3038,18,10,1.894680142402649
3038,18,11,2.5046467781066895
3038,18,12,1.3975692987442017
3038,18,13,1.2200325727462769
3038,18,14,3.8239238262176514
3038,18,15,0.9324857592582703
3038,18,16,0.5185608863830566
3038,18,17,2.3671395778656006
3038,18,18,2.303736448287964
3038,18,19,1.7595760822296143
3039,18,1,1.3967782258987427
3039,18,2,2.3366503715515137
3039,18,3,2.609771728515625
3039,18,4,2.3361384868621826
3039,18,5,0.9360790252685547
3039,18,6,0.5204414129257202
3039,18,7,0.8872599601745605
3039,18,8,0.4436419904232025
3039,18,9,0.5891544818878174
3039,18,10,0.849284827709198
3039,18,11,1.3961455821990967
3039,18,12,0.575721800327301
3039,18,13,3.6137263774871826
3039,18,14,0.6104078888893127
3039,18,15,1.5696511268615723
3039,18,16,1.04498291015625
3039,18,17,1.5008140802383423
3039,18,18,1.9516500234603882
3039,18,19,2.285857677459717
3043,18,1,1.519511103630066
3043,18,2,0.17808116972446442
3043,18,3,1.3658345937728882
3043,18,4,1.7784141302108765
3043,18,5,2.2626070976257324
3043,18,6,0.6307834386825562
3043,18,7,0.4051060378551483
3043,18,8,2.1993634700775146
3043,18,9,1.3015859127044678
3043,18,10,1.073239803314209
3043,18,11,1.2441102266311646
3043,18,12,0.930759072303772
3043,18,13,1.5679112672805786
3043,18,14,0.8424428701400757
3043,18,15,1.1055456399917603
3043,18,16,0.7551531195640564
3043,18,17,1.6697324514389038
3043,18,18,2.8646907806396484
3043,18,19,0.9448882341384888
3050,18,1,0.2740522623062134
3050,18,2,0.6119540929794312
3050,18,3,2.702321767807007
3050,18,4,4.789721965789795
3050,18,5,1.9320083856582642
3050,18,6,1.233459234237671
3050,18,7,2.0653481483459473
3050,18,8,1.1441179513931274
3050,18,9,0.7404875159263611
3050,18,10,1.1697731018066406
3050,18,11,1.1584501266479492
3050,18,12,1.3271751403808594
3050,18,13,2.8058016300201416
3050,18,14,0.9423744678497314
3050,18,15,1.0151960849761963
3050,18,16,1.2168655395507812
3050,18,17,0.8360698223114014
3050,18,18,2.6804049015045166
3050,18,19,2.0321052074432373
3054,18,1,2.3811423778533936
3054,18,2,2.7593607902526855
3054,18,3,3.0503861904144287
3054,18,4,3.027268409729004
3054,18,5,2.462902307510376
3054,18,6,2.1927108764648438
3054,18,7,2.1865103244781494
3054,18,8,1.4642479419708252
3054,18,9,1.1370983123779297
3054,18,10,2.3888614177703857
3054,18,11,0.6199331283569336
3054,18,12,1.7855929136276245
3054,18,13,2.4567770957946777
3054,18,14,2.228649854660034
3054,18,15,1.6060938835144043
3054,18,16,1.8694220781326294
3054,18,17,2.3028528690338135
3054,18,18,0.8495668768882751
3054,18,19,0.7492201328277588
3057,18,1,0.9960761666297913
3057,18,2,2.015015125274658
3057,18,3,0.4754028916358948
3057,18,4,1.4607142210006714
3057,18,5,2.3143739700317383
3057,18,6,0.15682452917099
3057,18,7,2.1922824382781982
3057,18,8,2.1494734287261963
3057,18,9,1.6602435111999512
3057,18,10,1.0605379343032837
3057,18,11,1.9890552759170532
3057,18,12,2.184741497039795
3057,18,13,0.984000563621521
3057,18,14,1.0996450185775757
3057,18,15,0.2708473205566406
3057,18,16,1.7527008056640625
3057,18,17,1.158786416053772
3057,18,18,0.6571227312088013
3057,18,19,2.5125231742858887
3061,18,1,1.1446311473846436
3061,18,2,1.259960651397705
3061,18,3,1.8943653106689453
3061,18,4,1.8662302494049072
3061,18,5,1.3851896524429321
3061,18,6,37.04825210571289
3061,18,7,1.3358235359191895
3061,18,8,1.084592342376709
3061,18,9,2.3396029472351074
3061,18,10,2.163156270980835
3061,18,11,1.2873905897140503
3061,18,12,1.1115456819534302
3061,18,13,0.7691916227340698
3061,18,14,2.2910778522491455
3061,18,15,0.9292780756950378
3061,18,16,1.5921212434768677
3061,18,17,1.131942868232727
3061,18,18,1.2142819166183472
3061,18,19,11.626605987548828
3062,18,1,0.34059470891952515
3062,18,2,0.9564632773399353
3062,18,3,2.238677740097046
3062,18,4,2.1697518825531006
3062,18,5,1.6081657409667969
3062,18,6,1.2767245769500732
3062,18,7,0.9476889371871948
3062,18,8,2.4888858795166016
3062,18,9,1.1238394975662231
3062,18,10,0.29264864325523376
3062,18,11,2.1810505390167236
3062,18,12,0.59604811668396
3062,18,13,3.1985161304473877
3062,18,14,3.6082818508148193
3062,18,15,0.8586507439613342
3062,18,16,2.4878132343292236
3062,18,17,1.3630050420761108
3062,18,18,1.40476655960083
3062,18,19,2.0126092433929443
3069,18,1,1.7021477222442627
3069,18,2,0.5129086375236511
3069,18,3,3.700166702270508
3069,18,4,1.9478908777236938
3069,18,5,1.058902621269226
3069,18,6,1.3979885578155518
3069,18,7,1.6195030212402344
3069,18,8,1.2078874111175537
3069,18,9,0.8553487658500671
3069,18,10,1.7471901178359985
3069,18,11,1.4169151782989502
3069,18,12,4.439433574676514
3069,18,13,1.0934007167816162
3069,18,14,0.564607560634613
3069,18,15,2.3401405811309814
3069,18,16,0.15416404604911804
3069,18,17,0.4830034375190735
3069,18,18,1.2428725957870483
3069,18,19,2.090554714202881
3073,18,1,0.40622228384017944
3073,18,2,0.7361987829208374
3073,18,3,0.43815678358078003
3073,18,4,0.641263484954834
3073,18,5,1.8760271072387695
3073,18,6,0.5345279574394226
3073,18,7,1.0765985250473022
3073,18,8,2.935371160507202
3073,18,9,0.6386488676071167
3073,18,10,0.555001437664032
3073,18,11,2.2294790744781494
3073,18,12,1.9633727073669434
3073,18,13,1.7028958797454834
3073,18,14,1.100605845451355
3073,18,15,0.7713904976844788
3073,18,16,1.6456266641616821
3073,18,17,0.7201999425888062
3073,18,18,6.05751895904541
3073,18,19,0.384716659784317
3089,18,1,2.0574889183044434
3089,18,2,0.8725795745849609
3089,18,3,1.2718144655227661
3089,18,4,2.167473793029785
3089,18,5,0.6286301016807556
3089,18,6,0.7922267913818359
3089,18,7,0.8710345029830933
3089,18,8,2.225996494293213
3089,18,9,1.5373882055282593
3089,18,10,2.3187334537506104
3089,18,11,1.3568447828292847
3089,18,12,0.43406423926353455
3089,18,13,1.0154117345809937
3089,18,14,2.267709732055664
3089,18,15,1.8200432062149048
3089,18,16,1.6358469724655151
3089,18,17,1.5982942581176758
3089,18,18,0.5211336016654968
3089,18,19,1.661683201789856
3095,18,1,1.1980035305023193
3095,18,2,0.22479531168937683
3095,18,3,0.8319257497787476
3095,18,4,2.4405620098114014
3095,18,5,1.352340579032898
3095,18,6,0.37647727131843567
3095,18,7,1.3235033750534058
3095,18,8,0.7134076356887817
3095,18,9,0.7403862476348877
3095,18,10,0.5498956441879272
3095,18,11,1.190562129020691
3095,18,12,0.6048925518989563
3095,18,13,1.4260481595993042
3095,18,14,0.41846007108688354
3095,18,15,0.8803972005844116
3095,18,16,1.2543413639068604
3095,18,17,1.2828807830810547
3095,18,18,1.2298513650894165
3095,18,19,1.8541282415390015
3098,18,1,149.51370239257812
3098,18,2,23.478164672851562
3098,18,3,2.3319156169891357
3098,18,4,170.72219848632812
3098,18,5,1.5366514921188354
3098,18,6,2.13388729095459
3098,18,7,32.05666732788086
3098,18,8,2.0765504837036133
3098,18,9,1.6022207736968994
3098,18,10,0.5179430842399597
3098,18,11,0.8174755573272705
3098,18,12,0.48562929034233093
3098,18,13,1.9006801843643188
3098,18,14,64.6183853149414
3098,18,15,61.83453369140625
3098,18,16,1.0047310590744019
3098,18,17,25.517902374267578
3098,18,18,32.403316497802734
3098,18,19,1.671581506729126
3100,18,1,3.1380269527435303
3100,18,2,1.2992433309555054
3100,18,3,0.954580545425415
3100,18,4,1.6129378080368042
3100,18,5,1.3692861795425415
3100,18,6,2.5683388710021973
3100,18,7,1.7901166677474976
3100,18,8,1.6059398651123047
3100,18,9,2.3271355628967285
3100,18,10,0.4974471926689148
3100,18,11,1.2807340621948242
3100,18,12,1.4804127216339111
3100,18,13,0.15843011438846588
3100,18,14,2.7177960872650146
3100,18,15,2.4971964359283447
3100,18,16,0.67999267578125
3100,18,17,1.5605268478393555
3100,18,18,1.4251766204833984
3100,18,19,1.4745876789093018
3102,18,1,0.9471085071563721
3102,18,2,1.605046033859253
3102,18,3,1.2458263635635376
3102,18,4,0.855111300945282
3102,18,5,0.2824062407016754
3102,18,6,1.1995489597320557
3102,18,7,1.1511476039886475
3102,18,8,0.17305809259414673
3102,18,9,1.9989532232284546
3102,18,10,1.7653316259384155
3102,18,11,2.148756742477417
3102,18,12,0.832489013671875
3102,18,13,1.1061044931411743
3102,18,14,1.199708342552185
3102,18,15,0.6115766167640686
3102,18,16,1.5732908248901367
3102,18,17,1.283001184463501
3102,18,18,1.511855959892273
3102,18,19,2.13662052154541
3103,18,1,2.641564130783081
3103,18,2,1.5817517042160034
3103,18,3,1.5942037105560303
3103,18,4,0.751663088798523
3103,18,5,1.4016542434692383
3103,18,6,1.2401843070983887
3103,18,7,1.851183295249939
3103,18,8,0.6033085584640503
3103,18,9,80.4979019165039
3103,18,10,0.3713304400444031
3103,18,11,0.9261304140090942
3103,18,12,15.204497337341309
3103,18,13,0.4361760914325714
3103,18,14,1.4964585304260254
3103,18,15,91.62014770507812
3103,18,16,47.96735382080078
3103,18,17,0.8312534689903259
3103,18,18,1.1626228094100952
3103,18,19,1.9457875490188599
3108,18,1,2.1421589851379395
3108,18,2,0.6241015195846558
3108,18,3,108.42374420166016
3108,18,4,16.284860610961914
3108,18,5,1.8435643911361694
3108,18,6,75.94111633300781
3108,18,7,3.3429758548736572
3108,18,8,0.7871575951576233
3108,18,9,0.8499744534492493
3108,18,10,1.5798317193984985
3108,18,11,0.6539120674133301
3108,18,12,0.6595476269721985
3108,18,13,1.837119460105896
3108,18,14,1.9750628471374512
3108,18,15,1.5221983194351196
3108,18,16,1.2090036869049072
3108,18,17,0.45364370942115784
3108,18,18,1.9640820026397705
3108,18,19,3.423583745956421
3109,18,1,0.8669341802597046
3109,18,2,1.8504204750061035
3109,18,3,2.535820245742798
3109,18,4,1.844249963760376
3109,18,5,1.411166787147522
3109,18,6,1.3584070205688477
3109,18,7,1.3716630935668945
3109,18,8,3.085085391998291
3109,18,9,1.2556993961334229
3109,18,10,1.286725640296936
3109,18,11,1.0084952116012573
3109,18,12,1.4020267724990845
3109,18,13,2.140357255935669
3109,18,14,3.316572666168213
3109,18,15,2.0422513484954834
3109,18,16,2.2355153560638428
3109,18,17,0.7115248441696167
3109,18,18,2.924163818359375
3109,18,19,3.0787408351898193
3112,18,1,1.5033302307128906
3112,18,2,2.246762752532959
3112,18,3,1.882880449295044
3112,18,4,0.8313239812850952
3112,18,5,1.3506978750228882
3112,18,6,1.9482572078704834
3112,18,7,2.110588312149048
3112,18,8,0.4496251046657562
3112,18,9,1.5499482154846191
3112,18,10,1.055971622467041
3112,18,11,0.9400625228881836
3112,18,12,1.513374924659729
3112,18,13,0.7993108630180359
3112,18,14,2.212846040725708
3112,18,15,2.8943004608154297
3112,18,16,0.7813990116119385
3112,18,17,0.871977686882019
3112,18,18,0.7171132564544678
3112,18,19,1.36287260055542
3113,18,1,0.36545053124427795
3113,18,2,2.0539989471435547
3113,18,3,2.1326944828033447
3113,18,4,0.5368233919143677
3113,18,5,1.098645806312561
3113,18,6,1.7509018182754517
3113,18,7,1.9582902193069458
3113,18,8,1.9501514434814453
3113,18,9,2.1794095039367676
3113,18,10,1.6701676845550537
3113,18,11,1.7471187114715576
3113,18,12,2.1622424125671387
3113,18,13,1.8539760112762451
3113,18,14,1.5162311792373657
3113,18,15,1.8672380447387695
3113,18,16,1.9082715511322021
3113,18,17,1.3704335689544678
3113,18,18,1.8860197067260742
3113,18,19,1.8768593072891235
3120,18,1,1.427459478378296
3120,18,2,2.0015978813171387
3120,18,3,0.676749050617218
3120,18,4,1.8484899997711182
3120,18,5,1.4066088199615479
3120,18,6,0.40397125482559204
3120,18,7,1.1877954006195068
3120,18,8,0.856110692024231
3120,18,9,4.301215171813965
3120,18,10,2.4681384563446045
3120,18,11,1.5181875228881836
3120,18,12,1.343336820602417
3120,18,13,1.0608994960784912
3120,18,14,1.0603933334350586
3120,18,15,1.3870855569839478
3120,18,16,1.4565916061401367
3120,18,17,1.6422945261001587
3120,18,18,2.230245590209961
3120,18,19,0.9122563600540161
3125,18,1,2.2646374702453613
3125,18,2,2.6749300956726074
3125,18,3,0.5629544258117676
3125,18,4,1.1517459154129028
3125,18,5,0.7186217308044434
3125,18,6,1.1551505327224731
3125,18,7,1.4521781206130981
3125,18,8,1.7708171606063843
3125,18,9,1.4923650026321411
3125,18,10,2.9118306636810303
3125,18,11,1.6064530611038208
3125,18,12,1.246335744857788
3125,18,13,1.4534118175506592
3125,18,14,6.472248077392578
3125,18,15,2.3465089797973633
3125,18,16,0.8867239356040955
3125,18,17,2.4725120067596436
3125,18,18,0.9307525753974915
3125,18,19,10.848509788513184
3129,18,1,1.5347706079483032
3129,18,2,1.7842414379119873
3129,18,3,1.2754427194595337
3129,18,4,1.7640104293823242
3129,18,5,14.263004302978516
3129,18,6,1.5948859453201294
3129,18,7,2.987354278564453
3129,18,8,2.2885866165161133
3129,18,9,84.17855072021484
3129,18,10,30.530445098876953
3129,18,11,0.8901187777519226
3129,18,12,1.1799240112304688
3129,18,13,1.8277939558029175
3129,18,14,1.7603174448013306
3129,18,15,92.39740753173828
3129,18,16,30.867206573486328
3129,18,17,83.3959732055664
3129,18,18,1.5194439888000488
3129,18,19,2.448453187942505
3130,18,1,1.5493561029434204
3130,18,2,8.888028144836426
3130,18,3,0.9483773112297058
3130,18,4,2.0491671562194824
3130,18,5,0.8281096816062927
3130,18,6,2.5708985328674316
3130,18,7,1.695483922958374
3130,18,8,2.453075885772705
3130,18,9,0.38586264848709106
3130,18,10,50.54951858520508
3130,18,11,105.81539154052734
3130,18,12,2.4706919193267822
3130,18,13,1.2258793115615845
3130,18,14,1.2253940105438232
3130,18,15,1.5480389595031738
3130,18,16,0.9776368737220764
3130,18,17,1.3142855167388916
3130,18,18,1.2325067520141602
3130,18,19,4.968079566955566
3132,18,1,1.7584220170974731
3132,18,2,1.180034875869751
3132,18,3,3.94008469581604
3132,18,4,1.1299145221710205
3132,18,5,0.897590160369873
3132,18,6,0.8036130666732788
3132,18,7,1.425899863243103
3132,18,8,1.2506729364395142
3132,18,9,0.7967569828033447
3132,18,10,1.5405664443969727
3132,18,11,1.5372967720031738
3132,18,12,2.070765256881714
3132,18,13,1.8111965656280518
3132,18,14,1.6360154151916504
3132,18,15,1.1916507482528687
3132,18,16,0.35136517882347107
3132,18,17,1.9890605211257935
3132,18,18,1.6638092994689941
3132,18,19,1.0759493112564087
3133,18,1,1.5847951173782349
3133,18,2,51.96768569946289
3133,18,3,71.88204193115234
3133,18,4,53.89820861816406
3133,18,5,80.98889923095703
3133,18,6,35.20228958129883
3133,18,7,61.5047721862793
3133,18,8,29.246614456176758
3133,18,9,1.2493892908096313
3133,18,10,0.7786190509796143
3133,18,11,0.8852798342704773
3133,18,12,0.5460664629936218
3133,18,13,1.4922020435333252
3133,18,14,54.08179473876953
3133,18,15,80.51234436035156
3133,18,16,35.296566009521484
3133,18,17,28.575571060180664
3133,18,18,99.1807861328125
3133,18,19,83.54045104980469
3134,18,1,1.012632131576538
3134,18,2,0.9042205214500427
3134,18,3,1.3586217164993286
3134,18,4,1.137776255607605
3134,18,5,1.0174168348312378
3134,18,6,1.4449901580810547
3134,18,7,1.7944529056549072
3134,18,8,1.1344590187072754
3134,18,9,1.7655800580978394
3134,18,10,69.14254760742188
3134,18,11,54.52961349487305
3134,18,12,39.51497268676758
3134,18,13,39.96662139892578
3134,18,14,1.8205676078796387
3134,18,15,0.8300406336784363
3134,18,16,1.7942942380905151
3134,18,17,21.52376365661621
3134,18,18,33.76896667480469
3134,18,19,1.56070077419281
3136,18,1,1.124865174293518
3136,18,2,2.4671406745910645
3136,18,3,0.7606436014175415
3136,18,4,1.8193562030792236
3136,18,5,1.1503515243530273
3136,18,6,1.7840304374694824
3136,18,7,0.4255469739437103
3136,18,8,0.3676288425922394
3136,18,9,0.6754654049873352
3136,18,10,0.9095686078071594
3136,18,11,1.661418080329895
3136,18,12,1.3701895475387573
3136,18,13,3.334233283996582
3136,18,14,1.4343836307525635
3136,18,15,1.3818175792694092
3136,18,16,7.720787048339844
3136,18,17,1.1028661727905273
3136,18,18,0.6585038900375366
3136,18,19,0.7974324822425842
3137,18,1,1.5843675136566162
3137,18,2,1.22249436378479
3137,18,3,1.9203171730041504
3137,18,4,1.6638844013214111
3137,18,5,1.5842972993850708
3137,18,6,2.3923275470733643
3137,18,7,0.48901134729385376
3137,18,8,2.228132724761963
3137,18,9,1.1891255378723145
3137,18,10,0.43674564361572266
3137,18,11,1.397247314453125
3137,18,12,0.9700037240982056
3137,18,13,1.1314986944198608
3137,18,14,1.207018256187439
3137,18,15,0.6953436732292175
3137,18,16,1.287866473197937
3137,18,17,1.3631633520126343
3137,18,18,0.4932258427143097
3137,18,19,1.8856284618377686
3152,18,1,2.0584516525268555
3152,18,2,2.083808660507202
3152,18,3,1.5513291358947754
3152,18,4,2.7871339321136475
3152,18,5,1.735525131225586
3152,18,6,2.8609883785247803
3152,18,7,0.7976003289222717
3152,18,8,1.2352005243301392
3152,18,9,0.737966775894165
3152,18,10,0.3193429708480835
3152,18,11,1.3951550722122192
3152,18,12,2.632579803466797
3152,18,13,0.7975782155990601
3152,18,14,2.793919086456299
3152,18,15,2.2395808696746826
3152,18,16,2.4196243286132812
3152,18,17,3.0088796615600586
3152,18,18,0.7677464485168457
3152,18,19,1.6541262865066528
3153,18,1,132.2861328125
3153,18,2,26.29978370666504
3153,18,3,1.0607730150222778
3153,18,4,2.5634210109710693
3153,18,5,0.8921997547149658
3153,18,6,2.382683038711548
3153,18,7,2.162923574447632
3153,18,8,1.9969663619995117
3153,18,9,0.39915481209754944
3153,18,10,1.7485408782958984
3153,18,11,0.10315889120101929
3153,18,12,0.7763084769248962
3153,18,13,2.2444968223571777
3153,18,14,8.41956615447998
3153,18,15,1.6792587041854858
3153,18,16,2.8268637657165527
3153,18,17,1.3495200872421265
3153,18,18,1.292284607887268
3153,18,19,3.4538607597351074
3157,18,1,126.31317901611328
3157,18,2,23.740379333496094
3157,18,3,2.006840705871582
3157,18,4,0.7534478902816772
3157,18,5,0.3419453501701355
3157,18,6,1.2726330757141113
3157,18,7,1.2094751596450806
3157,18,8,0.4213515818119049
3157,18,9,4.249553203582764
3157,18,10,1.9785759449005127
3157,18,11,2.3544929027557373
3157,18,12,1.5759470462799072
3157,18,13,1.9427037239074707
3157,18,14,1.0582963228225708
3157,18,15,1.738860011100769
3157,18,16,1.2204198837280273
3157,18,17,1.4255895614624023
3157,18,18,1.92234206199646
3157,18,19,2.2780349254608154
3171,18,1,2.0906903743743896
3171,18,2,1.4797112941741943
3171,18,3,2.115974187850952
3171,18,4,1.4716696739196777
3171,18,5,1.1370009183883667
3171,18,6,2.183710813522339
3171,18,7,0.7068972587585449
3171,18,8,1.2013221979141235
3171,18,9,2.688586473464966
3171,18,10,1.336617350578308
3171,18,11,2.2989697456359863
3171,18,12,1.445785403251648
3171,18,13,2.254833698272705
3171,18,14,0.9447793364524841
3171,18,15,0.9563500285148621
3171,18,16,0.41156673431396484
3171,18,17,0.994379460811615
3171,18,18,1.6003535985946655
3171,18,19,5.682192802429199
3178,18,1,0.9681016802787781
3178,18,2,0.38355568051338196
3178,18,3,1.7175036668777466
3178,18,4,1.1730972528457642
3178,18,5,6.191503524780273
3178,18,6,1.621656894683838
3178,18,7,0.8425841331481934
3178,18,8,1.2046703100204468
3178,18,9,0.9621185064315796
3178,18,10,1.5002586841583252
3178,18,11,0.6292887926101685
3178,18,12,1.0781102180480957
3178,18,13,1.268568515777588
3178,18,14,1.2084555625915527
3178,18,15,1.0241174697875977
3178,18,16,1.3209786415100098
3178,18,17,1.4686496257781982
3178,18,18,1.0364246368408203
3178,18,19,0.8601021766662598
3189,18,1,2.047034502029419
3189,18,2,0.68695068359375
3189,18,3,1.8194539546966553
3189,18,4,1.2562482357025146
3189,18,5,1.5655524730682373
3189,18,6,1.3140290975570679
3189,18,7,0.7809467315673828
3189,18,8,0.6480934619903564
3189,18,9,1.4012054204940796
